2025-07-20 15:29:05.083 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/07_Reinforcement_Learning/2020 (JD) (SIGIR) [NICF] Neural Interactive Collaborative Filtering.pdf.
2025-07-20 15:58:14.252 | INFO     | src.retrieval:_build:136 - Index built 59/461:./local_knowledge/03_Ranking/Feature-Crossing/2017 (SIGIR) [NFM] Neural Factorization Machines for Sparse Predictive Analytics.pdf.
2025-07-20 16:00:11.026 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Feature-Crossing/2018 (TOIS) [PNN] Product-Based Neural Networks for User Response Prediction over Multi-Field Categorical Data.pdf.
2025-07-20 16:00:37.465 | INFO     | src.retrieval:_build:136 - Index built 60/461:./local_knowledge/03_Ranking/Feature-Crossing/2018 (TOIS) [PNN] Product-Based Neural Networks for User Response Prediction over Multi-Field Categorical Data.pdf.
2025-07-20 16:00:37.918 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Feature-Crossing/2016 (KDD) [Deepintent] Deepintent - Learning attentions for online advertising with recurrent neural networks.pdf.
2025-07-20 16:00:46.863 | INFO     | src.retrieval:_build:136 - Index built 61/461:./local_knowledge/03_Ranking/Feature-Crossing/2016 (KDD) [Deepintent] Deepintent - Learning attentions for online advertising with recurrent neural networks.pdf.
2025-07-20 16:00:47.547 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Feature-Crossing/2025 (Tencent) (Arxiv) [D-MoE] Enhancing CTR Prediction with De-correlated Expert Networks.pdf.
2025-07-20 16:00:57.962 | INFO     | src.retrieval:_build:136 - Index built 62/461:./local_knowledge/03_Ranking/Feature-Crossing/2025 (Tencent) (Arxiv) [D-MoE] Enhancing CTR Prediction with De-correlated Expert Networks.pdf.
2025-07-20 16:00:58.578 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Feature-Crossing/2020 (Baidu) (KDD) [CAN] Combo-Attention Network for Baidu Video Advertising.pdf.
2025-07-20 16:01:09.526 | INFO     | src.retrieval:_build:136 - Index built 63/461:./local_knowledge/03_Ranking/Feature-Crossing/2020 (Baidu) (KDD) [CAN] Combo-Attention Network for Baidu Video Advertising.pdf.
2025-07-20 16:01:10.333 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Feature-Crossing/2017 (WWW) [NCF] Neural Collaborative Filtering.pdf.
2025-07-20 16:01:24.583 | INFO     | src.retrieval:_build:136 - Index built 64/461:./local_knowledge/03_Ranking/Feature-Crossing/2017 (WWW) [NCF] Neural Collaborative Filtering.pdf.
2025-07-20 16:01:25.138 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Feature-Crossing/2023 (Google) ** (Arxiv) [Hiformer] Hiformer - Heterogeneous Feature Interactions Learning with Transformers for Recommender Systems.pdf.
2025-07-20 16:01:38.223 | INFO     | src.retrieval:_build:136 - Index built 65/461:./local_knowledge/03_Ranking/Feature-Crossing/2023 (Google) ** (Arxiv) [Hiformer] Hiformer - Heterogeneous Feature Interactions Learning with Transformers for Recommender Systems.pdf.
2025-07-20 16:01:38.634 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Feature-Crossing/2016 (Microsoft) (KDD) [Deep Crossing] Deep Crossing - Web-scale modeling without manually crafted combinatorial features.pdf.
2025-07-20 16:01:46.863 | INFO     | src.retrieval:_build:136 - Index built 66/461:./local_knowledge/03_Ranking/Feature-Crossing/2016 (Microsoft) (KDD) [Deep Crossing] Deep Crossing - Web-scale modeling without manually crafted combinatorial features.pdf.
2025-07-20 16:01:47.695 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Feature-Crossing/2024 (Meta) ** (PMLR) [Wukong] Wukong - Towards a Scaling Law for Large-Scale Recommendation.pdf.
2025-07-20 16:02:02.160 | INFO     | src.retrieval:_build:136 - Index built 67/461:./local_knowledge/03_Ranking/Feature-Crossing/2024 (Meta) ** (PMLR) [Wukong] Wukong - Towards a Scaling Law for Large-Scale Recommendation.pdf.
2025-07-20 16:02:02.608 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Feature-Crossing/2016 (Criteo) (Recsys) [FFM] Field-aware Factorization Machines for CTR Prediction.pdf.
2025-07-20 16:02:13.096 | INFO     | src.retrieval:_build:136 - Index built 68/461:./local_knowledge/03_Ranking/Feature-Crossing/2016 (Criteo) (Recsys) [FFM] Field-aware Factorization Machines for CTR Prediction.pdf.
2025-07-20 16:02:13.366 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2019 (Facebook) (Arxiv) [DLRM] (Facebook) Deep Learning Recommendation Model for Personalization and Recommendation Systems, Facebook.pdf.
2025-07-20 16:02:21.472 | INFO     | src.retrieval:_build:136 - Index built 69/461:./local_knowledge/03_Ranking/2019 (Facebook) (Arxiv) [DLRM] (Facebook) Deep Learning Recommendation Model for Personalization and Recommendation Systems, Facebook.pdf.
2025-07-20 16:02:22.007 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2020 (Tencent) (Recsys) **  [PLE] Progressive Layered Extraction (PLE) - A Novel Multi-Task Learning (MTL) Model for Personalized Recommendations.pdf.
2025-07-20 16:02:34.478 | INFO     | src.retrieval:_build:136 - Index built 70/461:./local_knowledge/03_Ranking/2020 (Tencent) (Recsys) **  [PLE] Progressive Layered Extraction (PLE) - A Novel Multi-Task Learning (MTL) Model for Personalized Recommendations.pdf.
2025-07-20 16:02:35.267 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2023 (Kuaishou) (KDD) [PEPNet] PEPNet - Parameter and Embedding Personalized Network for Infusing with Personalized Prior Information.pdf.
2025-07-20 16:02:50.855 | INFO     | src.retrieval:_build:136 - Index built 71/461:./local_knowledge/03_Ranking/2023 (Kuaishou) (KDD) [PEPNet] PEPNet - Parameter and Embedding Personalized Network for Infusing with Personalized Prior Information.pdf.
2025-07-20 16:02:51.237 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2016 (Google) (RecSys) **[Youtube DNN] Deep Neural Networks for YouTube Recommendations.pdf.
2025-07-20 16:02:59.976 | INFO     | src.retrieval:_build:136 - Index built 72/461:./local_knowledge/03_Ranking/2016 (Google) (RecSys) **[Youtube DNN] Deep Neural Networks for YouTube Recommendations.pdf.
2025-07-20 16:03:00.638 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2019 (CIKM) ** [AutoInt] AutoInt -Automatic Feature Interaction Learning via Self-Attentive Neural Networks.pdf.
2025-07-20 16:03:14.275 | INFO     | src.retrieval:_build:136 - Index built 73/461:./local_knowledge/03_Ranking/2019 (CIKM) ** [AutoInt] AutoInt -Automatic Feature Interaction Learning via Self-Attentive Neural Networks.pdf.
2025-07-20 16:03:14.514 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/PersonalizedWeight/2023 (Sina) (CIKM) [FiBiNet++] FiBiNet++ - Reducing Model Size by Low Rank Feature Interaction Layer for CTR Prediction.pdf.
2025-07-20 16:03:21.762 | INFO     | src.retrieval:_build:136 - Index built 74/461:./local_knowledge/03_Ranking/PersonalizedWeight/2023 (Sina) (CIKM) [FiBiNet++] FiBiNet++ - Reducing Model Size by Low Rank Feature Interaction Layer for CTR Prediction.pdf.
2025-07-20 16:03:22.521 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/PersonalizedWeight/2023 (Kuaishou) (KDD) [PEPNet] PEPNet - Parameter and Embedding Personalized Network for Infusing with Personalized Prior Information.pdf.
2025-07-20 16:03:36.795 | INFO     | src.retrieval:_build:136 - Index built 75/461:./local_knowledge/03_Ranking/PersonalizedWeight/2023 (Kuaishou) (KDD) [PEPNet] PEPNet - Parameter and Embedding Personalized Network for Infusing with Personalized Prior Information.pdf.
2025-07-20 16:03:39.116 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/PersonalizedWeight/2014 (TASLP) * [LHUC] Learning Hidden Unit Contributions for Unsupervised Acoustic Model Adaptation.pdf.
2025-07-20 16:03:55.685 | INFO     | src.retrieval:_build:136 - Index built 76/461:./local_knowledge/03_Ranking/PersonalizedWeight/2014 (TASLP) * [LHUC] Learning Hidden Unit Contributions for Unsupervised Acoustic Model Adaptation.pdf.
2025-07-20 16:03:56.302 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/PersonalizedWeight/2019 (Sina) (Recsys) [FiBiNET] FiBiNET - combining feature importance and bilinear feature interaction for click-through rate prediction.pdf.
2025-07-20 16:04:08.694 | INFO     | src.retrieval:_build:136 - Index built 77/461:./local_knowledge/03_Ranking/PersonalizedWeight/2019 (Sina) (Recsys) [FiBiNET] FiBiNET - combining feature importance and bilinear feature interaction for click-through rate prediction.pdf.
2025-07-20 16:04:10.133 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/PersonalizedWeight/2018 (CVPR) * [SENet] Squeeze-and-Excitation Networks.pdf.
2025-07-20 16:04:22.441 | INFO     | src.retrieval:_build:136 - Index built 78/461:./local_knowledge/03_Ranking/PersonalizedWeight/2018 (CVPR) * [SENet] Squeeze-and-Excitation Networks.pdf.
2025-07-20 16:04:22.854 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/PersonalizedWeight/2020 (Sina) (Arxiv) [GateNet] GateNet - Gating-Enhanced Deep Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:04:35.683 | INFO     | src.retrieval:_build:136 - Index built 79/461:./local_knowledge/03_Ranking/PersonalizedWeight/2020 (Sina) (Arxiv) [GateNet] GateNet - Gating-Enhanced Deep Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:04:36.120 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2018 (Alibaba) (KDD) **[DIN] Deep Interest Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:04:49.447 | INFO     | src.retrieval:_build:136 - Index built 80/461:./local_knowledge/03_Ranking/2018 (Alibaba) (KDD) **[DIN] Deep Interest Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:04:49.992 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2021 (Alibaba) (CIKM) * [ZEUS] Self-Supervised Learning on Users’ Spontaneous Behaviors for Multi-Scenario Ranking in E-commerce.pdf.
2025-07-20 16:05:04.045 | INFO     | src.retrieval:_build:136 - Index built 81/461:./local_knowledge/03_Ranking/2021 (Alibaba) (CIKM) * [ZEUS] Self-Supervised Learning on Users’ Spontaneous Behaviors for Multi-Scenario Ranking in E-commerce.pdf.
2025-07-20 16:05:04.375 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2019 (Alibaba) (AAAI) **[DIEN] Deep Interest Evolution Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:05:14.947 | INFO     | src.retrieval:_build:136 - Index built 82/461:./local_knowledge/03_Ranking/2019 (Alibaba) (AAAI) **[DIEN] Deep Interest Evolution Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:05:15.504 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2020 (JD) (CIKM) **[DMT] Deep Multifaceted Transformers for Multi-objective Ranking in Large-Scale E-commerce Recommender Systems.pdf.
2025-07-20 16:05:28.214 | INFO     | src.retrieval:_build:136 - Index built 83/461:./local_knowledge/03_Ranking/2020 (JD) (CIKM) **[DMT] Deep Multifaceted Transformers for Multi-objective Ranking in Large-Scale E-commerce Recommender Systems.pdf.
2025-07-20 16:05:28.996 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/2019 (Google) (Recsys) ** [Youtube Multi-task] Recommending what video to watch next - a multitask ranking system.pdf.
2025-07-20 16:05:38.990 | INFO     | src.retrieval:_build:136 - Index built 84/461:./local_knowledge/03_Ranking/2019 (Google) (Recsys) ** [Youtube Multi-task] Recommending what video to watch next - a multitask ranking system.pdf.
2025-07-20 16:05:39.337 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2019 (Alibaba) (IJCAI) [DSIN] Deep Session Interest Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:05:46.535 | INFO     | src.retrieval:_build:136 - Index built 85/461:./local_knowledge/03_Ranking/Sequence-Modeling/2019 (Alibaba) (IJCAI) [DSIN] Deep Session Interest Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:05:47.001 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2023 (Meituan) (CIKM) [DCIN] Deep Context Interest Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:05:52.689 | INFO     | src.retrieval:_build:136 - Index built 86/461:./local_knowledge/03_Ranking/Sequence-Modeling/2023 (Meituan) (CIKM) [DCIN] Deep Context Interest Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:05:53.026 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2020 (Alibaba) (SIGIR) [DHAN] Deep Interest with Hierarchical Attention Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:05:59.773 | INFO     | src.retrieval:_build:136 - Index built 87/461:./local_knowledge/03_Ranking/Sequence-Modeling/2020 (Alibaba) (SIGIR) [DHAN] Deep Interest with Hierarchical Attention Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:06:00.578 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2023 (JD) (CIKM) [IUI] IUI - Intent-Enhanced User Interest Modeling for Click-Through Rate Prediction.pdf.
2025-07-20 16:06:18.112 | INFO     | src.retrieval:_build:136 - Index built 88/461:./local_knowledge/03_Ranking/Sequence-Modeling/2023 (JD) (CIKM) [IUI] IUI - Intent-Enhanced User Interest Modeling for Click-Through Rate Prediction.pdf.
2025-07-20 16:06:18.516 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2020 (Google) (KDD) [Google Drive] Improving Recommendation Quality in Google Drive.pdf.
2025-07-20 16:06:30.678 | INFO     | src.retrieval:_build:136 - Index built 89/461:./local_knowledge/03_Ranking/Sequence-Modeling/2020 (Google) (KDD) [Google Drive] Improving Recommendation Quality in Google Drive.pdf.
2025-07-20 16:06:31.442 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2025 (Bytedance) ** (Arxiv) [LONGER] LONGER - Scaling Up Long Sequence Modeling in Industrial Recommenders.pdf.
2025-07-20 16:06:42.939 | INFO     | src.retrieval:_build:136 - Index built 90/461:./local_knowledge/03_Ranking/Sequence-Modeling/2025 (Bytedance) ** (Arxiv) [LONGER] LONGER - Scaling Up Long Sequence Modeling in Industrial Recommenders.pdf.
2025-07-20 16:06:43.309 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2019 (Tencent) (KDD) [RALM] TReal-time Attention Based Look-alike Model for Recommender System.pdf.
2025-07-20 16:06:54.029 | INFO     | src.retrieval:_build:136 - Index built 91/461:./local_knowledge/03_Ranking/Sequence-Modeling/2019 (Tencent) (KDD) [RALM] TReal-time Attention Based Look-alike Model for Recommender System.pdf.
2025-07-20 16:06:54.288 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2017 (Google) (NIPS) ** Attention Is All You Need.pdf.
2025-07-20 16:07:03.449 | INFO     | src.retrieval:_build:136 - Index built 92/461:./local_knowledge/03_Ranking/Sequence-Modeling/2017 (Google) (NIPS) ** Attention Is All You Need.pdf.
2025-07-20 16:07:03.999 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2023 (Pinterest) (KDD) TransAct - Transformer-based Realtime User Action Model for Recommendation at Pinterest.pdf.
2025-07-20 16:07:22.175 | INFO     | src.retrieval:_build:136 - Index built 93/461:./local_knowledge/03_Ranking/Sequence-Modeling/2023 (Pinterest) (KDD) TransAct - Transformer-based Realtime User Action Model for Recommendation at Pinterest.pdf.
2025-07-20 16:07:22.707 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2016 (Google) (RecSys) **[Youtube DNN] Deep Neural Networks for YouTube Recommendations.pdf.
2025-07-20 16:07:30.500 | INFO     | src.retrieval:_build:136 - Index built 94/461:./local_knowledge/03_Ranking/Sequence-Modeling/2016 (Google) (RecSys) **[Youtube DNN] Deep Neural Networks for YouTube Recommendations.pdf.
2025-07-20 16:07:30.686 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2019 (Alibaba) (KDD) [BST] Behavior Sequence Transformer for E-commerce Recommendation in Alibaba.pdf.
2025-07-20 16:07:37.007 | INFO     | src.retrieval:_build:136 - Index built 95/461:./local_knowledge/03_Ranking/Sequence-Modeling/2019 (Alibaba) (KDD) [BST] Behavior Sequence Transformer for E-commerce Recommendation in Alibaba.pdf.
2025-07-20 16:07:37.470 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2018 (Alibaba) (KDD) **[DIN] Deep Interest Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:07:49.811 | INFO     | src.retrieval:_build:136 - Index built 96/461:./local_knowledge/03_Ranking/Sequence-Modeling/2018 (Alibaba) (KDD) **[DIN] Deep Interest Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:07:50.141 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2019 (Alibaba) (AAAI) **[DIEN] Deep Interest Evolution Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:07:59.928 | INFO     | src.retrieval:_build:136 - Index built 97/461:./local_knowledge/03_Ranking/Sequence-Modeling/2019 (Alibaba) (AAAI) **[DIEN] Deep Interest Evolution Network for Click-Through Rate Prediction.pdf.
2025-07-20 16:08:00.490 | INFO     | src.retrieval:extract:35 - Extracted ./local_knowledge/03_Ranking/Sequence-Modeling/2020 (JD) (CIKM) **[DMT] Deep Multifaceted Transformers for Multi-objective Ranking in Large-Scale E-commerce Recommender Systems.pdf.
2025-07-20 16:08:11.918 | INFO     | src.retrieval:_build:136 - Index built 98/461:./local_knowledge/03_Ranking/Sequence-Modeling/2020 (JD) (CIKM) **[DMT] Deep Multifaceted Transformers for Multi-objective Ranking in Large-Scale E-commerce Recommender Systems.pdf.
